time,p,r,s,q,n,x,y
3347,False,True,False,False,False,False,True
3348,False,False,False,False,False,False,False
3349,False,False,False,False,False,False,True
3350,False,False,False,False,False,False,False
3351,False,False,True,False,False,False,False
3352,False,True,False,False,False,False,True
3353,False,False,False,True,False,False,False
3354,True,False,False,False,False,True,True
3355,False,False,False,False,False,False,True
3356,False,False,True,False,False,False,True
3357,False,True,False,False,True,False,True
3358,False,False,False,False,True,False,True
3359,False,False,False,False,False,False,True
3360,False,False,False,True,False,False,True
3361,True,False,True,False,False,False,False
3362,False,True,False,False,False,False,False
3363,False,False,False,False,False,False,True
3364,False,False,False,False,False,False,False
3365,False,False,True,False,True,False,True
3366,False,True,False,False,False,False,False
3367,False,False,False,True,False,True,True
3368,False,False,False,False,False,False,True
3369,True,False,True,False,False,False,True
3370,False,True,False,False,False,False,True
3371,False,False,False,False,True,False,True
3372,False,False,False,False,False,False,True
3373,False,False,False,False,False,False,True
3374,False,False,True,True,False,False,True
3375,False,True,False,False,False,False,False
3376,False,False,False,False,False,False,True
3377,False,False,False,False,False,False,False
3378,False,False,False,False,False,False,False
3379,True,False,True,False,True,False,True
3380,False,True,False,False,True,True,True
3381,False,False,False,True,False,False,True
3382,False,False,True,False,False,False,True
3383,False,True,False,False,False,False,True
3384,False,False,False,False,False,False,True
3385,False,False,False,False,False,False,True
3386,True,False,False,False,False,False,True
3387,False,False,True,False,False,False,True
3388,False,True,False,True,False,False,True
3389,False,False,False,False,False,False,True
3390,False,False,True,False,False,False,True
3391,False,True,False,False,False,False,False
3392,False,False,False,False,False,False,False
3393,False,False,True,False,False,True,True
3394,False,True,False,False,False,False,True
3395,False,False,False,True,False,False,True
3396,True,False,False,False,False,False,True
3397,True,False,True,False,False,False,True
3398,False,True,False,False,False,False,True
3399,False,False,False,False,False,False,True
3400,False,False,True,False,False,False,True
3401,False,True,False,False,True,False,False
3402,False,False,False,True,False,False,True
3403,False,False,True,False,False,False,True
3404,True,True,False,False,False,False,False
3405,False,False,False,False,False,False,False
3406,False,False,True,False,False,True,True
3407,False,True,False,False,False,False,True
3408,False,False,False,False,False,False,True
3409,False,False,True,True,False,False,True
3410,False,True,False,False,False,False,True
3411,False,False,False,False,False,False,True
3412,False,False,True,False,False,False,True
3413,True,True,False,False,True,False,True
3414,False,False,False,False,False,False,True
3415,False,False,True,False,True,False,False
3416,False,True,False,True,False,False,True
3417,False,False,False,False,False,False,True
3418,False,False,False,False,False,False,False
3419,False,False,True,False,False,True,True
3420,False,True,False,False,True,False,True
3421,True,False,False,False,True,False,True
3422,False,False,True,False,True,False,True
3423,False,True,False,True,False,False,True
3424,True,False,False,False,False,False,True
3425,True,False,True,False,False,False,True
3426,False,True,False,False,False,False,True
3427,False,False,False,False,True,False,True
3428,False,False,True,False,True,False,False
3429,True,True,False,False,False,False,False
3430,False,False,False,True,False,False,False
3431,False,False,True,False,False,False,True
3432,False,True,False,False,False,True,True
3433,False,False,False,False,False,False,True
3434,True,False,False,False,True,False,True
3435,False,False,True,False,False,False,True
3436,False,True,False,False,False,False,True
3437,True,False,False,True,False,False,True
3438,False,False,False,False,False,False,True
3439,False,False,True,False,False,False,False
3440,False,True,False,False,False,False,True
3441,False,False,False,False,True,False,False
3442,False,False,False,False,False,False,True
3443,False,False,False,False,False,False,False
3444,False,False,True,True,False,False,True
3445,False,True,False,False,False,True,True
3446,True,False,False,False,False,False,True
3447,False,False,False,False,False,False,True
3448,False,False,True,False,True,False,True
3449,False,True,False,False,False,False,True
3450,False,False,False,False,False,False,True
3451,False,False,True,True,False,False,True
3452,False,True,False,False,False,False,False
3453,False,False,False,False,False,False,True
3454,True,False,False,False,False,False,True
3455,False,False,False,False,True,False,False
3456,True,False,True,False,True,False,False
3457,True,True,False,False,False,False,True
3458,False,False,False,True,False,True,True
3459,False,False,False,False,False,False,True
3460,False,False,True,False,False,False,True
3461,False,True,False,False,False,False,True
3462,False,False,False,False,False,False,True
3463,False,False,False,False,False,False,True
3464,False,False,False,False,False,False,True
3465,False,False,True,True,False,False,False
3466,True,True,False,False,False,False,False
3467,False,False,False,False,False,False,False
3468,False,False,True,False,False,False,True
3469,False,True,False,False,False,False,True
3470,False,False,False,False,False,False,False
3471,True,False,False,False,True,True,True
3472,False,False,False,True,False,False,True
3473,True,False,True,False,False,False,True
3474,False,True,False,False,False,False,True
3475,False,False,False,False,False,False,True
3476,False,False,False,False,True,False,True
3477,False,False,True,False,False,False,True
3478,False,True,False,False,True,False,True
3479,False,False,False,True,False,False,True
3480,False,False,True,False,False,False,True
3481,False,True,False,False,False,False,True
3482,True,False,False,False,False,False,False
3483,False,False,False,False,True,False,True
3484,False,False,False,False,False,True,True
3485,False,False,True,False,True,False,True
3486,False,True,False,True,False,False,True
3487,False,False,False,False,False,False,True
3488,False,False,False,False,False,False,True
3489,False,False,True,False,False,False,True
3490,False,True,False,False,True,False,True
3491,True,False,False,False,True,False,True
3492,False,False,False,False,True,False,True
3493,False,False,True,True,False,False,False
3494,False,True,False,False,False,False,False
3495,False,False,False,False,False,False,True
3496,False,False,False,False,False,False,False
3497,False,False,False,False,False,True,True
3498,False,False,True,False,False,False,True
3499,False,True,False,False,True,False,True
3500,False,False,False,True,False,False,True
3501,True,False,False,False,False,False,True
3502,False,False,True,False,False,False,True
3503,False,True,False,False,False,False,True
3504,False,False,False,False,True,False,False
3505,True,False,False,False,True,False,True
3506,True,False,False,False,True,False,False
3507,False,False,True,True,False,False,False
3508,False,True,False,False,False,False,True
3509,False,False,False,False,False,False,False
3510,False,False,False,False,False,True,True
3511,False,False,False,False,True,False,True
3512,False,False,True,False,False,False,True
3513,False,True,False,False,False,False,True
3514,True,False,False,True,False,False,True
3515,False,False,True,False,False,False,True
3516,False,True,False,False,False,False,True
3517,True,False,False,False,False,False,False
3518,False,False,False,False,False,False,False
3519,False,False,False,False,True,False,False
3520,False,False,True,False,True,False,True
3521,True,True,False,True,False,False,True
3522,False,False,False,False,False,False,True
3523,False,False,True,False,False,True,True
3524,False,True,False,False,False,False,True
3525,False,False,False,False,False,False,True
3526,True,False,True,False,True,False,True
3527,False,True,False,False,False,False,True
3528,False,False,False,True,False,False,True
3529,False,False,False,False,False,False,True
3530,False,False,True,False,False,False,False
3531,False,True,False,False,False,False,False
3532,False,False,False,False,False,False,False
3533,True,False,True,False,True,False,False
3534,False,True,False,False,False,False,True
3535,True,False,False,True,False,False,False
3536,True,False,True,False,False,True,True
3537,False,True,False,False,False,False,True
3538,False,False,False,False,False,False,True
3539,False,False,False,False,False,False,True
3540,False,False,False,False,True,False,True
3541,False,False,True,False,True,False,True
3542,True,True,False,True,False,False,True
3543,False,False,False,False,False,False,True
3544,False,False,False,False,False,False,True
3545,True,False,False,False,False,False,False
3546,False,False,True,False,True,False,True
3547,False,True,False,False,False,False,True
3548,False,False,False,False,False,False,False
3549,False,False,True,True,False,True,True
3550,False,True,False,False,False,False,True
3551,False,False,False,False,False,False,True
3552,False,False,False,False,False,False,True
3553,False,False,False,False,True,False,True
3554,True,False,True,False,False,False,True
3555,False,True,False,False,False,False,True
3556,True,False,False,True,False,False,True
3557,False,False,False,False,False,False,True
3558,True,False,False,False,False,False,False
3559,False,False,True,False,False,False,True
3560,False,True,False,False,False,False,False
3561,False,False,False,False,False,False,False
3562,False,False,False,False,False,True,True
3563,False,False,False,True,False,False,True
3564,True,False,True,False,False,False,True
3565,False,True,False,False,False,False,True
3566,False,False,False,False,False,False,True
3567,True,False,False,False,False,False,True
3568,False,False,False,False,True,False,True
3569,False,False,True,False,False,False,True
3570,False,True,False,True,False,False,False
3571,False,False,False,False,False,False,False
3572,False,False,False,False,False,False,True
3573,False,False,False,False,False,False,True
3574,False,False,True,False,False,False,False
3575,False,True,False,False,False,True,True
3576,True,False,False,False,False,False,True
3577,False,False,False,True,False,False,True
3578,False,False,False,False,False,False,True
3579,False,False,True,False,False,False,True
3580,False,True,False,False,False,False,True
3581,False,False,False,False,False,False,True
3582,False,False,False,False,False,False,False
3583,False,False,True,False,True,False,False
3584,True,True,False,True,False,False,False
3585,False,False,False,False,False,False,True
3586,False,False,False,False,False,False,False
3587,False,False,False,False,False,False,True
3588,False,False,True,False,True,True,True
3589,False,True,False,False,False,False,True
3590,False,False,False,False,True,False,True
3591,False,False,True,True,False,False,True
3592,False,True,False,False,False,False,True
3593,True,False,False,False,False,False,True
3594,False,False,False,False,False,False,True
3595,False,False,True,False,True,False,False
3596,False,True,False,False,True,False,False
3597,False,False,False,False,False,False,False
3598,False,False,True,True,False,False,False
3599,False,True,False,False,False,False,True
3600,False,False,False,False,False,False,True
3601,True,False,False,False,False,False,False
3602,False,False,False,False,False,False,False
3603,False,False,True,False,True,False,False
3604,False,False,False,False,False,False,False
