ts,p,r,s,q,n,x,y
3346,true,false,true,true,false,false,true
3347,false,true,false,false,false,false,true
3348,false,false,false,false,false,false,false
3349,false,false,false,false,false,false,true
3350,false,false,false,false,false,false,false
3351,false,false,true,false,false,false,false
3352,false,true,false,false,false,false,true
3353,false,false,false,true,false,false,false
3354,true,false,false,false,false,true,true
3355,false,false,false,false,false,false,true
3356,false,false,true,false,false,false,true
3357,false,true,false,false,true,false,true
3358,false,false,false,false,true,false,true
3359,false,false,false,false,false,false,true
3360,false,false,false,true,false,false,true
3361,true,false,true,false,false,false,false
3362,false,true,false,false,false,false,false
3363,false,false,false,false,false,false,true
3364,false,false,false,false,false,false,false
3365,false,false,true,false,true,false,true
3366,false,true,false,false,false,false,false
3367,false,false,false,true,false,true,true
3368,false,false,false,false,false,false,true
3369,true,false,true,false,false,false,true
3370,false,true,false,false,false,false,true
3371,false,false,false,false,true,false,true
3372,false,false,false,false,false,false,true
3373,false,false,false,false,false,false,true
3374,false,false,true,true,false,false,true
3375,false,true,false,false,false,false,false
3376,false,false,false,false,false,false,true
3377,false,false,false,false,false,false,false
3378,false,false,false,false,false,false,false
3379,true,false,true,false,true,false,true
3380,false,true,false,false,true,true,true
3381,false,false,false,true,false,false,true
3382,false,false,true,false,false,false,true
3383,false,true,false,false,false,false,true
3384,false,false,false,false,false,false,true
3385,false,false,false,false,false,false,true
3386,true,false,false,false,false,false,true
3387,false,false,true,false,false,false,true
3388,false,true,false,true,false,false,true
3389,false,false,false,false,false,false,true
3390,false,false,true,false,false,false,true
3391,false,true,false,false,false,false,false
3392,false,false,false,false,false,false,false
3393,false,false,true,false,false,true,true
3394,false,true,false,false,false,false,true
3395,false,false,false,true,false,false,true
3396,true,false,false,false,false,false,true
3397,true,false,true,false,false,false,true
3398,false,true,false,false,false,false,true
3399,false,false,false,false,false,false,true
3400,false,false,true,false,false,false,true
3401,false,true,false,false,true,false,false
3402,false,false,false,true,false,false,true
3403,false,false,true,false,false,false,true
3404,true,true,false,false,false,false,false
3405,false,false,false,false,false,false,false
3406,false,false,true,false,false,true,true
3407,false,true,false,false,false,false,true
3408,false,false,false,false,false,false,true
3409,false,false,true,true,false,false,true
3410,false,true,false,false,false,false,true
3411,false,false,false,false,false,false,true
3412,false,false,true,false,false,false,true
3413,true,true,false,false,true,false,true
3414,false,false,false,false,false,false,true
3415,false,false,true,false,true,false,false
3416,false,true,false,true,false,false,true
3417,false,false,false,false,false,false,true
3418,false,false,false,false,false,false,false
3419,false,false,true,false,false,true,true
3420,false,true,false,false,true,false,true
3421,true,false,false,false,true,false,true
3422,false,false,true,false,true,false,true
3423,false,true,false,true,false,false,true
3424,true,false,false,false,false,false,true
3425,true,false,true,false,false,false,true
3426,false,true,false,false,false,false,true
3427,false,false,false,false,true,false,true
3428,false,false,true,false,true,false,false
3429,true,true,false,false,false,false,false
3430,false,false,false,true,false,false,false
3431,false,false,true,false,false,false,true
3432,false,true,false,false,false,true,true
3433,false,false,false,false,false,false,true
3434,true,false,false,false,true,false,true
3435,false,false,true,false,false,false,true
3436,false,true,false,false,false,false,true
3437,true,false,false,true,false,false,true
3438,false,false,false,false,false,false,true
3439,false,false,true,false,false,false,false
3440,false,true,false,false,false,false,true
3441,false,false,false,false,true,false,false
3442,false,false,false,false,false,false,true
3443,false,false,false,false,false,false,false
3444,false,false,true,true,false,false,true
3445,false,true,false,false,false,true,true
3446,true,false,false,false,false,false,true
3447,false,false,false,false,false,false,true
3448,false,false,true,false,true,false,true
3449,false,true,false,false,false,false,true
3450,false,false,false,false,false,false,true
3451,false,false,true,true,false,false,true
3452,false,true,false,false,false,false,false
3453,false,false,false,false,false,false,true
3454,true,false,false,false,false,false,true
3455,false,false,false,false,true,false,false
3456,true,false,true,false,true,false,false
3457,true,true,false,false,false,false,true
3458,false,false,false,true,false,true,true
3459,false,false,false,false,false,false,true
3460,false,false,true,false,false,false,true
3461,false,true,false,false,false,false,true
3462,false,false,false,false,false,false,true
3463,false,false,false,false,false,false,true
3464,false,false,false,false,false,false,true
3465,false,false,true,true,false,false,false
3466,true,true,false,false,false,false,false
3467,false,false,false,false,false,false,false
3468,false,false,true,false,false,false,true
3469,false,true,false,false,false,false,true
3470,false,false,false,false,false,false,false
3471,true,false,false,false,true,true,true
3472,false,false,false,true,false,false,true
3473,true,false,true,false,false,false,true
3474,false,true,false,false,false,false,true
3475,false,false,false,false,false,false,true
3476,false,false,false,false,true,false,true
3477,false,false,true,false,false,false,true
3478,false,true,false,false,true,false,true
3479,false,false,false,true,false,false,true
3480,false,false,true,false,false,false,true
3481,false,true,false,false,false,false,true
3482,true,false,false,false,false,false,false
3483,false,false,false,false,true,false,true
3484,false,false,false,false,false,true,true
3485,false,false,true,false,true,false,true
3486,false,true,false,true,false,false,true
3487,false,false,false,false,false,false,true
3488,false,false,false,false,false,false,true
3489,false,false,true,false,false,false,true
3490,false,true,false,false,true,false,true
3491,true,false,false,false,true,false,true
3492,false,false,false,false,true,false,true
3493,false,false,true,true,false,false,false
3494,false,true,false,false,false,false,false
3495,false,false,false,false,false,false,true
3496,false,false,false,false,false,false,false
3497,false,false,false,false,false,true,true
3498,false,false,true,false,false,false,true
3499,false,true,false,false,true,false,true
3500,false,false,false,true,false,false,true
3501,true,false,false,false,false,false,true
3502,false,false,true,false,false,false,true
3503,false,true,false,false,false,false,true
3504,false,false,false,false,true,false,false
3505,true,false,false,false,true,false,true
3506,true,false,false,false,true,false,false
3507,false,false,true,true,false,false,false
3508,false,true,false,false,false,false,true
3509,false,false,false,false,false,false,false
3510,false,false,false,false,false,true,true
3511,false,false,false,false,true,false,true
3512,false,false,true,false,false,false,true
3513,false,true,false,false,false,false,true
3514,true,false,false,true,false,false,true
3515,false,false,true,false,false,false,true
3516,false,true,false,false,false,false,true
3517,true,false,false,false,false,false,false
3518,false,false,false,false,false,false,false
3519,false,false,false,false,true,false,false
3520,false,false,true,false,true,false,true
3521,true,true,false,true,false,false,true
3522,false,false,false,false,false,false,true
3523,false,false,true,false,false,true,true
3524,false,true,false,false,false,false,true
3525,false,false,false,false,false,false,true
3526,true,false,true,false,true,false,true
3527,false,true,false,false,false,false,true
3528,false,false,false,true,false,false,true
3529,false,false,false,false,false,false,true
3530,false,false,true,false,false,false,false
3531,false,true,false,false,false,false,false
3532,false,false,false,false,false,false,false
3533,true,false,true,false,true,false,false
3534,false,true,false,false,false,false,true
3535,true,false,false,true,false,false,false
3536,true,false,true,false,false,true,true
3537,false,true,false,false,false,false,true
3538,false,false,false,false,false,false,true
3539,false,false,false,false,false,false,true
3540,false,false,false,false,true,false,true
3541,false,false,true,false,true,false,true
3542,true,true,false,true,false,false,true
3543,false,false,false,false,false,false,true
3544,false,false,false,false,false,false,true
3545,true,false,false,false,false,false,false
3546,false,false,true,false,true,false,true
3547,false,true,false,false,false,false,true
3548,false,false,false,false,false,false,false
3549,false,false,true,true,false,true,true
3550,false,true,false,false,false,false,true
3551,false,false,false,false,false,false,true
3552,false,false,false,false,false,false,true
3553,false,false,false,false,true,false,true
3554,true,false,true,false,false,false,true
3555,false,true,false,false,false,false,true
3556,true,false,false,true,false,false,true
3557,false,false,false,false,false,false,true
3558,true,false,false,false,false,false,false
3559,false,false,true,false,false,false,true
3560,false,true,false,false,false,false,false
3561,false,false,false,false,false,false,false
3562,false,false,false,false,false,true,true
3563,false,false,false,true,false,false,true
3564,true,false,true,false,false,false,true
3565,false,true,false,false,false,false,true
3566,false,false,false,false,false,false,true
3567,true,false,false,false,false,false,true
3568,false,false,false,false,true,false,true
3569,false,false,true,false,false,false,true
3570,false,true,false,true,false,false,false
3571,false,false,false,false,false,false,false
3572,false,false,false,false,false,false,true
3573,false,false,false,false,false,false,true
3574,false,false,true,false,false,false,false
3575,false,true,false,false,false,true,true
3576,true,false,false,false,false,false,true
3577,false,false,false,true,false,false,true
3578,false,false,false,false,false,false,true
3579,false,false,true,false,false,false,true
3580,false,true,false,false,false,false,true
3581,false,false,false,false,false,false,true
3582,false,false,false,false,false,false,false
3583,false,false,true,false,true,false,false
3584,true,true,false,true,false,false,false
3585,false,false,false,false,false,false,true
3586,false,false,false,false,false,false,false
3587,false,false,false,false,false,false,true
3588,false,false,true,false,true,true,true
3589,false,true,false,false,false,false,true
3590,false,false,false,false,true,false,true
3591,false,false,true,true,false,false,true
3592,false,true,false,false,false,false,true
3593,true,false,false,false,false,false,true
3594,false,false,false,false,false,false,true
3595,false,false,true,false,true,false,false
3596,false,true,false,false,true,false,false
3597,false,false,false,false,false,false,false
3598,false,false,true,true,false,false,false
3599,false,true,false,false,false,false,true
3600,false,false,false,false,false,false,true
3601,true,false,false,false,false,false,false
3602,false,false,false,false,false,false,false
3603,false,false,true,false,true,false,false
3604,false,false,false,false,false,false,false
